hsn_code,description
853590,"OTHER – ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, FUSES, LIGHTNING ARRESTERS, VOLTAGE LIMITERS, SURGE SUPPRESSORS, PLUGS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE EXCEEDING 1 000 V"
85359000,"OTHER – ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, FUSES, LIGHTNING ARRESTERS, VOLTAGE LIMITERS, SURGE SUPPRESSORS, PLUGS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE EXCEEDING 1 000 V"
8536,"ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, RELAYS, FUSES, SURGE SUPPRESSORS, PLUGS, SOCKETS, LAMP-HOLDERS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE NOT EXCEEDING 1 000 V; CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR CABLES"
853610,FUSES
85361000,FUSES
853620,AUTOMATIC CIRCUIT-BREAKERS
85362010,AUTOMATIC CIRCUIT BREAKERS WITH A BREAKING CAPACITY OF 6 KPA AND BELOW
85362090,OTHER – AUTOMATIC CIRCUIT-BREAKERS
853630,OTHER APPARATUS FOR PROTECTING ELECTRICAL CIRCUITS
85363000,OTHER APPARATUS FOR PROTECTING ELECTRICAL CIRCUITS
85364,RELAYS
853641,"FOR A VOLTAGE NOT EXCEEDING 60 V – ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, RELAYS, FUSES, SURGE SUPPRESSORS, PLUGS, SOCKETS, LAMP-HOLDERS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE NOT EXCEEDING 1 000 V; CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR CABLES"
85364100,"FOR A VOLTAGE NOT EXCEEDING 60 V – ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, RELAYS, FUSES, SURGE SUPPRESSORS, PLUGS, SOCKETS, LAMP-HOLDERS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE NOT EXCEEDING 1 000 V; CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR CABLES"
853649,"OTHER – ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, RELAYS, FUSES, SURGE SUPPRESSORS, PLUGS, SOCKETS, LAMP-HOLDERS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE NOT EXCEEDING 1 000 V; CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR CABLES"
85364900,"OTHER – ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, RELAYS, FUSES, SURGE SUPPRESSORS, PLUGS, SOCKETS, LAMP-HOLDERS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE NOT EXCEEDING 1 000 V; CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR CABLES"
853650,OTHER SWITCHES
85365000,OTHER SWITCHES
85366,"LAMP-HOLDERS, PLUGS AND SOCKETS"
853661,LAMP-HOLDERS
85366100,LAMP-HOLDERS
853669,"OTHER – ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, RELAYS, FUSES, SURGE SUPPRESSORS, PLUGS, SOCKETS, LAMP-HOLDERS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE NOT EXCEEDING 1 000 V; CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR CABLES"
85366900,"OTHER – ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRCUITS (FOR EXAMPLE, SWITCHES, RELAYS, FUSES, SURGE SUPPRESSORS, PLUGS, SOCKETS, LAMP-HOLDERS AND OTHER CONNECTORS, JUNCTION BOXES), FOR A VOLTAGE NOT EXCEEDING 1 000 V; CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR CABLES"
853670,"CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR CABLES"
85367000,"CONNECTORS FOR OPTICAL FIBRES, OPTICAL FIBRE BUNDLES OR OR CABLES"
853690,OTHER APPARATUS
85369000,OTHER APPARATUS
8537,"BOARDS, PANELS, CONSOLES, DESKS, CABINETS AND OTHER BASES, EQUIPPED WITH TWO OR MORE APPARATUS OF HEADING 85.35 OR 85.36, FOR ELECTRIC CONTROL OR THE DISTRIBUTION OF ELECTRICITY, INCLUDING THOSE INCORPORATING INSTRUMENTS OR APPARATUS OF CHAPTER 90, AND NUMERICAL CONTROL APPARATUS (EXCLUDING SWITCHING APPARATUS OF HEADING 85.17)"
853710,"FOR A VOLTAGE NOT EXCEEDING 1 000 V – BOARDS, PANELS, CONSOLES, DESKS, CABINETS AND OTHER BASES, EQUIPPED WITH TWO OR MORE APPARATUS OF HEADING 85.35 OR 85.36, FOR ELECTRIC CONTROL OR THE DISTRIBUTION OF ELECTRICITY, INCLUDING THOSE INCORPORATING INSTRUMENTS OR APPARATUS OF CHAPTER 90, AND NUMERICAL CONTROL APPARATUS (EXCLUDING SWITCHING APPARATUS OF HEADING 85.17)"
85371000,"FOR A VOLTAGE NOT EXCEEDING 1,000 V – BOARDS, PANELS, CONSOLES, DESKS, CABINETS AND OTHER BASES, EQUIPPED WITH TWO OR MORE APPARATUS OF HEADING 85.35 OR 85.36, FOR ELECTRIC CONTROL OR THE DISTRIBUTION OF ELECTRICITY, INCLUDING THOSE INCORPORATING INSTRUMENTS OR APPARATUS OF CHAPTER 90, AND NUMERICAL CONTROL APPARATUS (EXCLUDING SWITCHING APPARATUS OF HEADING 85.17)"
853720,"FOR A VOLTAGE EXCEEDING 1 000 V – BOARDS, PANELS, CONSOLES, DESKS, CABINETS AND OTHER BASES, EQUIPPED WITH TWO OR MORE APPARATUS OF HEADING 85.35 OR 85.36, FOR ELECTRIC CONTROL OR THE DISTRIBUTION OF ELECTRICITY, INCLUDING THOSE INCORPORATING INSTRUMENTS OR APPARATUS OF CHAPTER 90, AND NUMERICAL CONTROL APPARATUS (EXCLUDING SWITCHING APPARATUS OF HEADING 85.17)"
85372010,MOTOR CONTROL PANELS
85372090,"OTHER – BOARDS, PANELS, CONSOLES, DESKS, CABINETS AND OTHER BASES, EQUIPPED WITH TWO OR MORE APPARATUS OF HEADING 85.35 OR 85.36, FOR ELECTRIC CONTROL OR THE DISTRIBUTION OF ELECTRICITY, INCLUDING THOSE INCORPORATING INSTRUMENTS OR APPARATUS OF CHAPTER 90, AND NUMERICAL CONTROL APPARATUS (EXCLUDING SWITCHING APPARATUS OF HEADING 85.17)"
8538,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE APPARATUS OF HEADING 85.35, 85.36 OR 85.37"
853810,"BOARDS, PANELS, CONSOLES, DESKS, CABINETS AND OTHER BASES FOR THE GOODS OF HEADING 85.37, NOT EQUIPPED WITH THEIR APPARATUS"
85381000,"BOARDS, PANELS, CONSOLES, DESKS, CABINETS AND OTHER BASES FOR THE GOODS OF HEADING 85.37, NOT EQUIPPED WITH THEIR APPARATUS"
853890,"OTHER – PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE APPARATUS OF HEADING 85.35, 85.36 OR 85.37"
85389000,"OTHER – PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE APPARATUS OF HEADING 85.35, 85.36 OR 85.37"
8539,"ELECTRIC FILAMENT OR DISCHARGE LAMPS, INCLUDING SEALED BEAM LAMP UNITS AND ULTRA-VIOLET OR INFRA-RED LAMPS; ARC-LAMPS; LIGHT-EMITTING DIODE (LED) LIGHT SOURCES"
853910,SEALED BEAM LAMP UNITS
85391010,FOR CYCLES OR MOTOR VEHICLES – SEALED BEAM LAMP UNITS
85391090,OTHER – SEALED BEAM LAMP UNITS
85392,OTHER FILAMENT LAMPS (EXCLUDING ULTRA-VIOLET OR INFRA-RED LAMPS)
853921,TUNGSTEN HALOGEN
85392100,TUNGSTEN HALOGEN
853922,"OTHER, OF A POWER NOT EXCEEDING 200 W AND FOR A VOLTAGE EXCEEDING 100 V"
85392210,OTHER OF A POWER EXCEEDING 40 W BUT NOT EXCEEDING 60 W
85392220,OTHER OF A POWER EXCEEDING 60 W BUT NOT EXCEEDING 80 W
85392230,OTHER OF A POWER EXCEEDING 80 W BUT NOT EXCEEDING 100 W
85392290,"OTHER – OTHER, OF A POWER NOT EXCEEDING 200 W AND FOR A VOLTAGE EXCEEDING 100 V"
853929,"OTHER – ELECTRIC FILAMENT OR DISCHARGE LAMPS, INCLUDING SEALED BEAM LAMP UNITS AND ULTRA-VIOLET OR INFRA-RED LAMPS; ARC-LAMPS; LIGHT-EMITTING DIODE (LED) LIGHT SOURCES"
85392900,"OTHER – ELECTRIC FILAMENT OR DISCHARGE LAMPS, INCLUDING SEALED BEAM LAMP UNITS AND ULTRA-VIOLET OR INFRA-RED LAMPS; ARC-LAMPS; LIGHT-EMITTING DIODE (LED) LIGHT SOURCES"
85393,DISCHARGE LAMPS (EXCLUDING ULTRA-VIOLET LAMPS)
853931,"FLUORESCENT, HOT CATHODE"
85393100,"FLUORESCENT, HOT CATHODE"
853932,MERCURY OR SODIUM VAPOUR LAMPS; METAL HALIDE LAMPS
85393200,MERCURY OR SODIUM VAPOUR LAMPS; METAL HALIDE LAMPS
853939,"OTHER – ELECTRIC FILAMENT OR DISCHARGE LAMPS, INCLUDING SEALED BEAM LAMP UNITS AND ULTRA-VIOLET OR INFRA-RED LAMPS; ARC-LAMPS; LIGHT-EMITTING DIODE (LED) LIGHT SOURCES"
85393910,FLUORESCENT BULBS AND TUBES
85393920,COMPACT FLUORESCENT TUBES AND BULBS OF GAS TYPE NOT EXCEEDING 25 W AND VOLTAGE NOT EXCEEDING 250 V
85393990,"OTHER – ELECTRIC FILAMENT OR DISCHARGE LAMPS, INCLUDING SEALED BEAM LAMP UNITS AND ULTRA-VIOLET OR INFRA-RED LAMPS; ARC-LAMPS; LIGHT-EMITTING DIODE (LED) LIGHT SOURCES"
85394,ULTRA-VIOLET OR INFRA-RED LAMPS; ARC-LAMPS
853941,ARC LAMPS
85394100,ARC-LAMPS
853949,"OTHER – ELECTRIC FILAMENT OR DISCHARGE LAMPS, INCLUDING SEALED BEAM LAMP UNITS AND ULTRA-VIOLET OR INFRA-RED LAMPS; ARC-LAMPS; LIGHT-EMITTING DIODE (LED) LIGHT SOURCES"
85394900,"OTHER – ELECTRIC FILAMENT OR DISCHARGE LAMPS, INCLUDING SEALED BEAM LAMP UNITS AND ULTRA-VIOLET OR INFRA-RED LAMPS; ARC-LAMPS; LIGHT-EMITTING DIODE (LED) LIGHT SOURCES"
85395,LIGHT-EMITTING DIODE (LED) LIGHT SOURCES
853951,LIGHT-EMITTING DIODE (LED) MODULES
85395100,LIGHT-EMITTING DIODE (LED) MODULES
853952,LIGHT-EMITTING DIODE (LED) LAMPS
85395200,LIGHT-EMITTING DIODE (LED) LAMPS
853990,PARTS
85399000,PARTS
8540,"THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
85401,"CATHODE-RAY TELEVISION PICTURE TUBES, INCLUDING VIDEO MONITOR CATHODE-RAY TUBES"
854011,COLOUR
85401100,COLOUR
854012,MONOCHROME
85401200,MONOCHROME
854020,TELEVISION CAMERA TUBES; IMAGE CONVERTERS AND INTENSIFIERS; OTHER PHOTO-CATHODE TUBES
85402000,TELEVISION CAMERA TUBES; IMAGE CONVERTERS AND INTENSIFIERS; OTHER PHOTO-CATHODE TUBES
854040,"DATA/GRAPHIC DISPLAY TUBES, MONOCHROME; DATA/GRAPHIC DISPLAY TUBES, COLOUR, WITH A PHOSPHOR DOT SCREEN PITCH SMALLER THAN 0,4 MM"
85404000,"DATA/GRAPHIC DISPLAY TUBES, MONOCHROME; DATA/GRAPHIC DISPLAY TUBES, COLOUR WITH A PHOSPHOR DOT SCREEN PITCH SMALLER THAN 0.4 MM"
854060,OTHER CATHODE-RAY TUBES
85406000,OTHER CATHODE-RAY TUBES
85407,"MICROWAVE TUBES (FOR EXAMPLE, MAGNETRONS, KLYSTRONS, TRAVELLING WAVE TUBES, CARCINOTRONS) (EXCLUDING GRID-CONTROLLED TUBES)"
854071,MAGNETRONS
85407100,MAGNETRONS
854079,"OTHER – THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
85407900,"OTHER – THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
85408,OTHER VALVES AND TUBES
854081,RECEIVER OR AMPLIFIER VALVES AND TUBES
85408100,RECEIVER OR AMPLIFIER VALVES AND TUBES
854089,"OTHER – THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
85408900,"OTHER – THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
85409,PARTS
854091,"OF CATHODE-RAY TUBES – THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
85409100,"OF CATHODE RAY-TUBES – THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
854099,"OTHER – THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
85409900,"OTHER – THERMIONIC, COLD CATHODE OR PHOTOCATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBES, MERCURY ARC RECTIFYING VALVES AND TUBES, CATHODE-RAY TUBES, TELEVISION CAMERA TUBES)"
8541,"SEMI-CONDUCTOR DEVICES (FOR EXAMPLE, DIODES, TRANSISTORS, SEMICONDUCTOR-BASED TRANSDUCERS); PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS WHETHER OR NOT ASSEMBLED IN MODULES OR MADE UP INTO PANELS; LIGHT-EMITTING DIODES (LED), WHETHER OR NOT ASSEMBLED WITH OTHER LIGHT-EMITTING DIODES (LED); MOUNTED PIEZO-ELECTRIC CRYSTALS"
854110,DIODES (EXCLUDING PHOTOSENSITIVE OR LIGHT EMITTING DIODES)
85411000,"DIODES, OTHER THAN PHOTOSENSITIVE OR LIGHT-EMITTING DIODES (LED)"
85412,TRANSISTORS (EXCLUDING PHOTOSENSITIVE TRANSISTORS)
854121,WITH A DISSIPATION RATE OF LESS THAN 1 W
85412100,WITH A DISSIPATION RATE OF LESS THAN 1 W
854129,"OTHER – SEMI-CONDUCTOR DEVICES (FOR EXAMPLE, DIODES, TRANSISTORS, SEMICONDUCTOR-BASED TRANSDUCERS); PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS WHETHER OR NOT ASSEMBLED IN MODULES OR MADE UP INTO PANELS; LIGHT-EMITTING DIODES (LED), WHETHER OR NOT ASSEMBLED WITH OTHER LIGHT-EMITTING DIODES (LED); MOUNTED PIEZO-ELECTRIC CRYSTALS"
85412900,"OTHER – SEMI-CONDUCTOR DEVICES (FOR EXAMPLE, DIODES, TRANSISTORS, SEMICONDUCTOR-BASED TRANSDUCERS); PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS WHETHER OR NOT ASSEMBLED IN MODULES OR MADE UP INTO PANELS; LIGHT-EMITTING DIODES (LED), WHETHER OR NOT ASSEMBLED WITH OTHER LIGHT-EMITTING DIODES (LED); MOUNTED PIEZO-ELECTRIC CRYSTALS"
854130,"THYRISTORS, DIACS AND TRIACS (EXCLUDING PHOTOSENSITIVE DEVICES)"
85413000,"THYRISTORS, DIACS AND TRIACS, OTHER THAN PHOTOSENSITIVE DEVICES"
85414,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS WHETHER OR NOT ASSEMBLED INTO MODULES OR MADE UP INTO PANELS; LIGHT-EMITTING DIODES (LED)"
854141,LIGHT-EMITTING DIODES (LED)
85414100,LIGHT-EMITTING DIODES (LED)
854142,PHOTOVOLTAIC CELLS NOT ASSEMBLED IN MODULES OR MADE UP ONTO PANELS
85414200,PHOTOVOLTAIC CELLS NOT ASSEMBLED IN MODULES OR MADE UP INTO PANELS
854143,PHOTOVOLTAIC CELLS ASSEMBLED IN MODULES OR MADE UP INTO PANELS
85414300,PHOTOVOLTAIC CELLS ASSEMBLED IN MODULES OR MADE UP INTO PANELS
854149,"OTHER – SEMI-CONDUCTOR DEVICES (FOR EXAMPLE, DIODES, TRANSISTORS, SEMICONDUCTOR-BASED TRANSDUCERS); PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS WHETHER OR NOT ASSEMBLED IN MODULES OR MADE UP INTO PANELS; LIGHT-EMITTING DIODES (LED), WHETHER OR NOT ASSEMBLED WITH OTHER LIGHT-EMITTING DIODES (LED); MOUNTED PIEZO-ELECTRIC CRYSTALS"
85414900,"OTHER – SEMI-CONDUCTOR DEVICES (FOR EXAMPLE, DIODES, TRANSISTORS, SEMICONDUCTOR-BASED TRANSDUCERS); PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS WHETHER OR NOT ASSEMBLED IN MODULES OR MADE UP INTO PANELS; LIGHT-EMITTING DIODES (LED), WHETHER OR NOT ASSEMBLED WITH OTHER LIGHT-EMITTING DIODES (LED); MOUNTED PIEZO-ELECTRIC CRYSTALS"
85415,OTHER SEMICONDUCTOR DEVICES
854151,SEMICONDUCTOR-BASED TRANSDUCERS
85415100,SEMICONDUCTOR-BASED TRANSDUCERS
854159,"OTHER – SEMI-CONDUCTOR DEVICES (FOR EXAMPLE, DIODES, TRANSISTORS, SEMICONDUCTOR-BASED TRANSDUCERS); PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS WHETHER OR NOT ASSEMBLED IN MODULES OR MADE UP INTO PANELS; LIGHT-EMITTING DIODES (LED), WHETHER OR NOT ASSEMBLED WITH OTHER LIGHT-EMITTING DIODES (LED); MOUNTED PIEZO-ELECTRIC CRYSTALS"
85415900,"OTHER – SEMI-CONDUCTOR DEVICES (FOR EXAMPLE, DIODES, TRANSISTORS, SEMICONDUCTOR-BASED TRANSDUCERS); PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS WHETHER OR NOT ASSEMBLED IN MODULES OR MADE UP INTO PANELS; LIGHT-EMITTING DIODES (LED), WHETHER OR NOT ASSEMBLED WITH OTHER LIGHT-EMITTING DIODES (LED); MOUNTED PIEZO-ELECTRIC CRYSTALS"
854160,MOUNTED PIEZO-ELECTRIC CRYSTALS
85416000,MOUNTED PIEZO-ELECTRIC CRYSTALS
854190,PARTS
85419000,PARTS
8542,ELECTRONIC INTEGRATED CIRCUITS
85423,ELECTRONIC INTEGRATED CIRCUITS
854231,"PROCESSORS AND CONTROLLERS, WHETHER OR NOT COMBINED WITH MEMORIES, CONVERTERS, LOGIC CIRCUITS, AMPLIFIERS, CLOCK AND TIMING CIRCUITS, OR OTHER CIRCUITS"
85423100,"PROCESSORS AND CONTROLLERS, WHETHER OR NOT COMBINED WITH MEMORIES, CONVERTERS, LOGIC CIRCUITS, AMPLIFIERS, CLOCK AND TIMING CIRCUITS, OR OTHER CIRCUITS"
854232,MEMORIES
85423200,MEMORIES
854233,AMPLIFIERS
85423300,AMPLIFIERS
854239,OTHER – ELECTRONIC INTEGRATED CIRCUITS
85423900,OTHER – ELECTRONIC INTEGRATED CIRCUITS
854290,PARTS
85429000,PARTS
8543,"ELECTRICAL MACHINES AND APPARATUS, HAVING INDIVIDUAL FUNCTIONS, NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER"
854310,PARTICLE ACCELERATORS
85431000,PARTICLE ACCELERATORS
854320,SIGNAL GENERATORS
85432000,SIGNAL GENERATORS
854330,"MACHINES AND APPARATUS FOR ELECTROPLATING, ELECTROLYSIS OR ELECTROPHORESIS"
85433000,"MACHINES AND APPARATUS FOR ELECTROPLATING, ELECTROLYSIS OR ELECTROPHORESIS"
854340,ELECTRONIC CIGARETTES AND SIMILAR PERSONAL ELECTRIC VAPORISING DEVICES
85434000,ELECTRONIC CIGARETTES AND SIMILAR PERSONAL ELECTRIC VAPORISING DEVICES
854370,OTHER MACHINES AND APPARATUS
85437000,OTHER MACHINES AND APPARATUS
854390,PARTS
85439000,PARTS
8544,"INSULATED (INCLUDING ENAMELLED OR ANODISED) WIRE, CABLE (INCLUDING CO-AXIAL CABLE) AND OTHER INSULATED ELECTRIC CONDUCTORS, WHETHER OR NOT FITTED WITH CONNECTORS; OPTICAL FIBRE CABLES, MADE UP OF INDIVIDUALLY SHEATHED FIBRES, WHETHER OR NOT ASSEMBLED WITH ELECTRIC CONDUCTORS OR FITTED WITH CONNECTORS"
85441,WINDING WIRE
854411,"OF COPPER – INSULATED (INCLUDING ENAMELLED OR ANODISED) WIRE, CABLE (INCLUDING CO-AXIAL CABLE) AND OTHER INSULATED ELECTRIC CONDUCTORS, WHETHER OR NOT FITTED WITH CONNECTORS; OPTICAL FIBRE CABLES, MADE UP OF INDIVIDUALLY SHEATHED FIBRES, WHETHER OR NOT ASSEMBLED WITH ELECTRIC CONDUCTORS OR FITTED WITH CONNECTORS"
85441100,"OF COPPER – INSULATED (INCLUDING ENAMELLED OR ANODISED) WIRE, CABLE (INCLUDING CO-AXIAL CABLE) AND OTHER INSULATED ELECTRIC CONDUCTORS, WHETHER OR NOT FITTED WITH CONNECTORS; OPTICAL FIBRE CABLES, MADE UP OF INDIVIDUALLY SHEATHED FIBRES, WHETHER OR NOT ASSEMBLED WITH ELECTRIC CONDUCTORS OR FITTED WITH CONNECTORS"
854419,"OTHER – INSULATED (INCLUDING ENAMELLED OR ANODISED) WIRE, CABLE (INCLUDING CO-AXIAL CABLE) AND OTHER INSULATED ELECTRIC CONDUCTORS, WHETHER OR NOT FITTED WITH CONNECTORS; OPTICAL FIBRE CABLES, MADE UP OF INDIVIDUALLY SHEATHED FIBRES, WHETHER OR NOT ASSEMBLED WITH ELECTRIC CONDUCTORS OR FITTED WITH CONNECTORS"
85441900,"OTHER – INSULATED (INCLUDING ENAMELLED OR ANODISED) WIRE, CABLE (INCLUDING CO-AXIAL CABLE) AND OTHER INSULATED ELECTRIC CONDUCTORS, WHETHER OR NOT FITTED WITH CONNECTORS; OPTICAL FIBRE CABLES, MADE UP OF INDIVIDUALLY SHEATHED FIBRES, WHETHER OR NOT ASSEMBLED WITH ELECTRIC CONDUCTORS OR FITTED WITH CONNECTORS"
854420,CO-AXIAL CABLE AND OTHER CO-AXIAL ELECTRIC CONDUCTORS
85442010,"WIRE AND CABLE OF COPPER, INSULATED WITH POLY-ETHYLENE AND ADDITIONALLY OR ALTERNATIVELY POLYVINYL CHLORIDE, WHETHER OR NOT ADDITIONALLY ARMOURED, INSULATED OR SHEATHED WITH OTHER MATERIALS (BUT NOT INCLUDING WIRE OR CABLE INSULATED WITH OTHER MATERIALS, OR BRAIDED WITH ANY MATERIAL, OR HAVING MORE THAN 60 SEPARATELY INSULATED"
85442090,OTHER – CO-AXIAL CABLE AND OTHER CO-AXIAL ELECTRIC CONDUCTORS
854430,"IGNITION WIRING SETS AND OTHER WIRING SETS OF A KIND USED IN VEHICLES, AIRCRAFT OR SHIPS"
85443000,"IGNITION WIRING SETS AND OTHER WIRING SETS OF A KIND USED IN VEHICLES, AIRCRAFT OR SHIPS"
85444,"OTHER ELECTRIC CONDUCTORS, FOR A VOLTAGE NOT EXCEEDING 1000 V"
854442,FITTED WITH CONNECTORS
85444200,FITTED WITH CONNECTORS
854449,"OTHER – INSULATED (INCLUDING ENAMELLED OR ANODISED) WIRE, CABLE (INCLUDING CO-AXIAL CABLE) AND OTHER INSULATED ELECTRIC CONDUCTORS, WHETHER OR NOT FITTED WITH CONNECTORS; OPTICAL FIBRE CABLES, MADE UP OF INDIVIDUALLY SHEATHED FIBRES, WHETHER OR NOT ASSEMBLED WITH ELECTRIC CONDUCTORS OR FITTED WITH CONNECTORS"
85444900,"OTHER – INSULATED (INCLUDING ENAMELLED OR ANODISED) WIRE, CABLE (INCLUDING CO-AXIAL CABLE) AND OTHER INSULATED ELECTRIC CONDUCTORS, WHETHER OR NOT FITTED WITH CONNECTORS; OPTICAL FIBRE CABLES, MADE UP OF INDIVIDUALLY SHEATHED FIBRES, WHETHER OR NOT ASSEMBLED WITH ELECTRIC CONDUCTORS OR FITTED WITH CONNECTORS"
854460,"OTHER ELECTRIC CONDUCTORS, FOR A VOLTAGE EXCEEDING 1 000 V"
